Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,MARION,93,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),119,22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,MORGAN,103,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"3,207",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,NORTHERN VALLEY,10,WINSTON,133,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"4,272",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,BIBB,7,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),692,22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CHAMBERS,17,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"2,345",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CHILTON,21,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"11,564",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CLAY,27,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"1,042",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,COOSA,37,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),460,22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,FAYETTE,57,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION), (D),(D)
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,JEFFERSON,73,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),633,22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,LAMAR,75,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"1,446",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,LEE,81,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"4,383",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,PICKENS,107,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"23,869",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,RANDOLPH,111,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"1,564",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,SHELBY,117,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"10,383",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TALLADEGA,121,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"16,158",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TALLAPOOSA,123,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"4,555",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TUSCALOOSA,125,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"3,685",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,WALKER,127,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"1,172",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,BARBOUR,5,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"23,801",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,COFFEE,31,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"24,890",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,COVINGTON,39,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"5,770",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,CRENSHAW,41,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),778,22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,DALE,45,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"22,513",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,GENEVA,61,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"37,844",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,HENRY,67,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"47,404",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,HOUSTON,69,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"43,230",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,PIKE,109,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"18,012",22.4
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,WIREGRASS,60,RUSSELL,113,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"20,106",22.4
CENSUS,2017,YEAR,,COUNTY,ALASKA,2,KENAI PENINSULA,30,KENAI PENINSULA,,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"2,943",0.2
CENSUS,2017,YEAR,,COUNTY,ALASKA,2,MATANUSKA-SUSITNA-ANCHORAGE,20,ANCHORAGE,,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"5,972",0.2
CENSUS,2017,YEAR,,COUNTY,ALASKA,2,SOUTHEAST,40,JUNEAU,,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),191,0.2
CENSUS,2017,YEAR,,COUNTY,ALASKA,2,SOUTHWEST & WEST,50,ALEUTIAN ISLANDS,,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),260,(L)
CENSUS,2017,YEAR,,COUNTY,ALASKA,2,TANANA VALLEY,10,FAIRBANKS NORTH STAR,,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"12,856",0.2
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,APACHE,1,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"892,907",14.5
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,COCONINO,5,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"89,446",14.5
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,GILA,7,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"25,649",14.5
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,MOHAVE,15,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"159,692",14.5
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,NAVAJO,17,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"432,588",14.5
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,YAVAPAI,25,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"247,288",14.5
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"211,676",14.5
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,GRAHAM,9,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"78,998",14.5
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,GREENLEE,11,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION), (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,LAPAZ,12,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION), (D),(D)
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"274,390",14.5
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PIMA,19,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"89,532",14.5
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"382,160",14.5
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,SANTA CRUZ,23,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"22,349",14.5
CENSUS,2017,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"243,221",14.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,CENTRAL,50,CONWAY,29,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"35,821",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,CENTRAL,50,FAULKNER,45,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"24,246",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,CENTRAL,50,GARLAND,51,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),765,17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,CENTRAL,50,GRANT,53,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),551,17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,CENTRAL,50,HOT SPRING,59,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),926,17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,CENTRAL,50,PERRY,105,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"19,914",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,CENTRAL,50,PULASKI,119,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"34,407",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,CENTRAL,50,SALINE,125,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),687,17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,ARKANSAS,1,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"377,072",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,CRITTENDEN,35,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"271,690",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,CROSS,37,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"249,654",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,LEE,77,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"234,778",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,LONOKE,85,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"272,248",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,MONROE,95,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"190,403",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,PHILLIPS,107,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"353,182",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,PRAIRIE,117,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"221,025",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,SAINT FRANCIS,123,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"239,690",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,EAST CENTRAL,60,WOODRUFF,147,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"224,004",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,BAXTER,5,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),953,17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,CLEBURNE,23,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"8,809",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,FULTON,49,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"4,210",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,IZARD,65,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"6,462",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,MARION,89,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),794,17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,SEARCY,129,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"1,327",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,SHARP,135,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"3,064",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,STONE,137,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"5,876",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,VAN BUREN,141,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"1,196",17.5
CENSUS,2017,YEAR,,COUNTY,ARKANSAS,5,NORTHEAST,30,CLAY,21,,,0,,AG LAND,AG LAND - ACRES,IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),"242,850",17.5
